07/19/2016 11:21:37:550,1.145488E-08,2.34,0.2,0,0,0,Head
07/19/2016 11:21:38:23,1.145488E-08,2.4936,0.2,0,0,0,Head
07/19/2016 11:21:38:86,1.145488E-08,2.4936,0.2,0,0,0,Head
07/19/2016 11:21:38:133,1.145488E-08,2.4936,0.2,0,0,0,Head
07/19/2016 11:21:38:193,1.145488E-08,2.4936,0.2,0,0,0,Head
07/19/2016 11:21:38:233,1.145488E-08,2.4936,0.2,0,0,0,Head
07/19/2016 11:21:38:286,1.145488E-08,2.4936,0.2,0,0,0,Head
07/19/2016 11:21:38:334,1.145488E-08,2.4936,0.2,0,0,0,Head
07/19/2016 11:21:38:385,1.145488E-08,2.4936,0.2,0,0,0,Head
07/19/2016 11:21:38:434,1.145488E-08,2.4936,0.2,0,0,0,Head
07/19/2016 11:21:38:485,1.145488E-08,2.4936,0.2,0,0,0,Head
07/19/2016 11:21:38:534,1.145488E-08,2.4936,0.2,0,0,0,Head
07/19/2016 11:21:38:586,1.145488E-08,2.4936,0.2,0,0,0,Head
07/19/2016 11:21:38:637,1.145488E-08,2.4936,0.2,0,0,0,Head
07/19/2016 11:21:38:686,1.145488E-08,2.4936,0.2,0,0,0,Head
07/19/2016 11:21:38:738,1.145488E-08,2.4936,0.2,0,0,0,Head
07/19/2016 11:21:38:786,1.145488E-08,2.4936,0.2,0,0,0,Head
07/19/2016 11:21:38:838,1.145488E-08,2.4936,0.2,0,0,0,Head
07/19/2016 11:21:38:885,1.145488E-08,2.4936,0.2,0,0,0,Head
07/19/2016 11:21:38:934,1.145488E-08,2.4936,0.2,0,0,0,Head
07/19/2016 11:21:38:986,1.145488E-08,2.4936,0.2,0,0,0,Head
07/19/2016 11:21:39:38,1.145488E-08,2.4936,0.2,0,0,0,Head
07/19/2016 11:21:39:86,1.145488E-08,2.4936,0.2,0,0,0,Head
07/19/2016 11:21:39:138,1.145488E-08,2.4936,0.2,0,0,0,Head
07/19/2016 11:21:39:186,1.145488E-08,2.4936,0.2,0,0,0,Head
07/19/2016 11:21:39:233,1.145488E-08,2.4936,0.2,0,0,0,Head
07/19/2016 11:21:39:286,1.145488E-08,2.4936,0.2,0,0,0,Head
07/19/2016 11:21:39:337,1.145488E-08,2.4936,0.2,0,0,0,Head
07/19/2016 11:21:39:385,1.145488E-08,2.4936,0.2,0,0,0,Head
07/19/2016 11:21:39:438,1.145488E-08,2.4936,0.2,0,0,0,Head
07/19/2016 11:21:39:485,1.145488E-08,2.4936,0.2,0,0,0,Head
07/19/2016 11:21:39:534,1.145488E-08,2.4936,0.2,0,0,0,Head
07/19/2016 11:21:39:586,1.145488E-08,2.4936,0.2,0,0,0,Head
07/19/2016 11:21:39:638,1.145488E-08,2.4936,0.2,0,0,0,Head
07/19/2016 11:21:39:686,1.145488E-08,2.4936,0.2,0,0,0,Head
07/19/2016 11:21:39:733,1.145488E-08,2.4936,0.2,0,0,0,Head
07/19/2016 11:21:39:786,1.145488E-08,2.4936,0.2,0,0,0,Head
07/19/2016 11:21:39:835,1.145488E-08,2.4936,0.2,0,0,0,Head
07/19/2016 11:21:39:885,1.145488E-08,2.4936,0.2,0,0,0,Head
07/19/2016 11:21:39:937,1.145488E-08,2.4936,0.2,0,0,0,Head
07/19/2016 11:21:39:985,1.145488E-08,2.4936,0.2,0,0,0,Head
07/19/2016 11:21:40:38,1.145488E-08,2.4936,0.2,0,0,0,Head
07/19/2016 11:21:40:86,1.145488E-08,2.4936,0.2,0,0,0,Head
07/19/2016 11:21:40:133,1.145488E-08,2.4936,0.2,0,0,0,Head
07/19/2016 11:21:40:186,1.145488E-08,2.4936,0.2,0,0,0,Head
07/19/2016 11:21:40:237,1.145488E-08,2.4936,0.2,0,0,0,Head
07/19/2016 11:21:40:286,1.145488E-08,2.4936,0.2,0,0,0,Head
07/19/2016 11:21:40:335,1.145488E-08,2.4936,0.2,0,0,0,Head
07/19/2016 11:21:40:385,1.145488E-08,2.4936,0.2,0,0,0,Head
07/19/2016 11:21:40:438,1.145488E-08,2.4936,0.2,0,0,0,Head
07/19/2016 11:21:40:485,1.145488E-08,2.4936,0.2,0,0,0,Head
07/19/2016 11:21:40:537,1.145488E-08,2.4936,0.2,0,0,0,Head
07/19/2016 11:21:40:586,1.145488E-08,2.4936,0.2,0,0,0,Head
07/19/2016 11:21:40:638,1.145488E-08,2.4936,0.2,0,0,0,Head
07/19/2016 11:21:40:686,1.145488E-08,2.4936,0.2,0,0,0,Head
07/19/2016 11:21:40:737,1.145488E-08,2.4936,0.2,0,0,0,Head
07/19/2016 11:21:40:786,1.145488E-08,2.4936,0.2,0,0,0,Head
07/19/2016 11:21:40:838,1.145488E-08,2.4936,0.2,0,0,0,Head
07/19/2016 11:21:40:885,1.145488E-08,2.4936,0.2,0,0,0,Head
07/19/2016 11:21:40:939,1.145488E-08,2.4936,0.2,0,0,0,Head
07/19/2016 11:21:40:985,1.145488E-08,2.4936,0.2,0,0,0,Head
07/19/2016 11:21:41:34,1.145488E-08,2.4936,0.2,0,0,0,Head
07/19/2016 11:21:41:86,1.145488E-08,2.4936,0.2,0,0,0,Head
07/19/2016 11:21:41:138,1.145488E-08,2.4936,0.2,0,0,0,Head
07/19/2016 11:21:41:188,1.145488E-08,2.4936,0.2,0,0,0,Head
07/19/2016 11:21:41:233,1.145488E-08,2.4936,0.2,0,0,0,Head
07/19/2016 11:21:41:286,1.145488E-08,2.4936,0.2,0,0,0,Head
07/19/2016 11:21:41:337,1.145488E-08,2.4936,0.2,0,0,0,Head
07/19/2016 11:21:41:385,1.145488E-08,2.4936,0.2,0,0,0,Head
07/19/2016 11:21:41:434,1.145488E-08,2.4936,0.2,0,0,0,Head
07/19/2016 11:21:41:485,1.145488E-08,2.4936,0.2,0,0,0,Head
07/19/2016 11:21:41:537,1.145488E-08,2.4936,0.2,0,0,0,Head
07/19/2016 11:21:41:586,1.145488E-08,2.4936,0.2,0,0,0,Head
07/19/2016 11:21:41:638,1.145488E-08,2.4936,0.2,0,0,0,Head
