date-time,h_x,h_y,h_z,h_p,h_y,h_r,r_x,r_y,r_z,r_p,r_y,r_r,l_x,l_y,l_z,l_p,l_y,l_r07/15/2016 14:40:43:609,0,0,0,0,0,0,head
date-time,h_x,h_y,h_z,h_p,h_y,h_r,r_x,r_y,r_z,r_p,r_y,r_r,l_x,l_y,l_z,l_p,l_y,l_r07/15/2016 14:40:43:624,0,0,0,0,0,0,head
date-time,h_x,h_y,h_z,h_p,h_y,h_r,r_x,r_y,r_z,r_p,r_y,r_r,l_x,l_y,l_z,l_p,l_y,l_r07/15/2016 14:40:43:626,0,0,0,0,0,0,head
date-time,h_x,h_y,h_z,h_p,h_y,h_r,r_x,r_y,r_z,r_p,r_y,r_r,l_x,l_y,l_z,l_p,l_y,l_r07/15/2016 14:40:43:640,0,0,0,0,0,0,head
date-time,h_x,h_y,h_z,h_p,h_y,h_r,r_x,r_y,r_z,r_p,r_y,r_r,l_x,l_y,l_z,l_p,l_y,l_r07/15/2016 14:40:43:657,0,0,0,0,0,0,head
date-time,h_x,h_y,h_z,h_p,h_y,h_r,r_x,r_y,r_z,r_p,r_y,r_r,l_x,l_y,l_z,l_p,l_y,l_r07/15/2016 14:40:43:659,0,0,0,0,0,0,head
date-time,h_x,h_y,h_z,h_p,h_y,h_r,r_x,r_y,r_z,r_p,r_y,r_r,l_x,l_y,l_z,l_p,l_y,l_r07/15/2016 14:40:43:674,0,0,0,0,0,0,head
date-time,h_x,h_y,h_z,h_p,h_y,h_r,r_x,r_y,r_z,r_p,r_y,r_r,l_x,l_y,l_z,l_p,l_y,l_r07/15/2016 14:40:43:690,0,0,0,0,0,0,head
date-time,h_x,h_y,h_z,h_p,h_y,h_r,r_x,r_y,r_z,r_p,r_y,r_r,l_x,l_y,l_z,l_p,l_y,l_r07/15/2016 14:40:43:692,0,0,0,0,0,0,head
date-time,h_x,h_y,h_z,h_p,h_y,h_r,r_x,r_y,r_z,r_p,r_y,r_r,l_x,l_y,l_z,l_p,l_y,l_r07/15/2016 14:40:43:707,0,0,0,0,0,0,head
date-time,h_x,h_y,h_z,h_p,h_y,h_r,r_x,r_y,r_z,r_p,r_y,r_r,l_x,l_y,l_z,l_p,l_y,l_r07/15/2016 14:40:43:724,0,0,0,0,0,0,head
date-time,h_x,h_y,h_z,h_p,h_y,h_r,r_x,r_y,r_z,r_p,r_y,r_r,l_x,l_y,l_z,l_p,l_y,l_r07/15/2016 14:40:43:725,0,0,0,0,0,0,head
date-time,h_x,h_y,h_z,h_p,h_y,h_r,r_x,r_y,r_z,r_p,r_y,r_r,l_x,l_y,l_z,l_p,l_y,l_r07/15/2016 14:40:43:740,0,0,0,0,0,0,head
date-time,h_x,h_y,h_z,h_p,h_y,h_r,r_x,r_y,r_z,r_p,r_y,r_r,l_x,l_y,l_z,l_p,l_y,l_r07/15/2016 14:40:43:757,0,0,0,0,0,0,head
date-time,h_x,h_y,h_z,h_p,h_y,h_r,r_x,r_y,r_z,r_p,r_y,r_r,l_x,l_y,l_z,l_p,l_y,l_r07/15/2016 14:40:43:758,0,0,0,0,0,0,head
date-time,h_x,h_y,h_z,h_p,h_y,h_r,r_x,r_y,r_z,r_p,r_y,r_r,l_x,l_y,l_z,l_p,l_y,l_r07/15/2016 14:40:43:774,0,0,0,0,0,0,head
date-time,h_x,h_y,h_z,h_p,h_y,h_r,r_x,r_y,r_z,r_p,r_y,r_r,l_x,l_y,l_z,l_p,l_y,l_r07/15/2016 14:40:43:790,0,0,0,0,0,0,head
date-time,h_x,h_y,h_z,h_p,h_y,h_r,r_x,r_y,r_z,r_p,r_y,r_r,l_x,l_y,l_z,l_p,l_y,l_r07/15/2016 14:40:43:791,0,0,0,0,0,0,head
date-time,h_x,h_y,h_z,h_p,h_y,h_r,r_x,r_y,r_z,r_p,r_y,r_r,l_x,l_y,l_z,l_p,l_y,l_r07/15/2016 14:40:43:807,0,0,0,0,0,0,head
date-time,h_x,h_y,h_z,h_p,h_y,h_r,r_x,r_y,r_z,r_p,r_y,r_r,l_x,l_y,l_z,l_p,l_y,l_r07/15/2016 14:40:43:823,0,0,0,0,0,0,head
date-time,h_x,h_y,h_z,h_p,h_y,h_r,r_x,r_y,r_z,r_p,r_y,r_r,l_x,l_y,l_z,l_p,l_y,l_r07/15/2016 14:40:43:824,0,0,0,0,0,0,head
date-time,h_x,h_y,h_z,h_p,h_y,h_r,r_x,r_y,r_z,r_p,r_y,r_r,l_x,l_y,l_z,l_p,l_y,l_r07/15/2016 14:40:43:840,0,0,0,0,0,0,head
date-time,h_x,h_y,h_z,h_p,h_y,h_r,r_x,r_y,r_z,r_p,r_y,r_r,l_x,l_y,l_z,l_p,l_y,l_r07/15/2016 14:40:43:856,0,0,0,0,0,0,head
date-time,h_x,h_y,h_z,h_p,h_y,h_r,r_x,r_y,r_z,r_p,r_y,r_r,l_x,l_y,l_z,l_p,l_y,l_r07/15/2016 14:40:43:857,0,0,0,0,0,0,head
date-time,h_x,h_y,h_z,h_p,h_y,h_r,r_x,r_y,r_z,r_p,r_y,r_r,l_x,l_y,l_z,l_p,l_y,l_r07/15/2016 14:40:43:873,0,0,0,0,0,0,head
date-time,h_x,h_y,h_z,h_p,h_y,h_r,r_x,r_y,r_z,r_p,r_y,r_r,l_x,l_y,l_z,l_p,l_y,l_r07/15/2016 14:40:43:890,0,0,0,0,0,0,head
date-time,h_x,h_y,h_z,h_p,h_y,h_r,r_x,r_y,r_z,r_p,r_y,r_r,l_x,l_y,l_z,l_p,l_y,l_r07/15/2016 14:40:43:891,0,0,0,0,0,0,head
date-time,h_x,h_y,h_z,h_p,h_y,h_r,r_x,r_y,r_z,r_p,r_y,r_r,l_x,l_y,l_z,l_p,l_y,l_r07/15/2016 14:40:43:906,0,0,0,0,0,0,head
date-time,h_x,h_y,h_z,h_p,h_y,h_r,r_x,r_y,r_z,r_p,r_y,r_r,l_x,l_y,l_z,l_p,l_y,l_r07/15/2016 14:40:43:923,0,0,0,0,0,0,head
date-time,h_x,h_y,h_z,h_p,h_y,h_r,r_x,r_y,r_z,r_p,r_y,r_r,l_x,l_y,l_z,l_p,l_y,l_r07/15/2016 14:40:43:924,0,0,0,0,0,0,head
date-time,h_x,h_y,h_z,h_p,h_y,h_r,r_x,r_y,r_z,r_p,r_y,r_r,l_x,l_y,l_z,l_p,l_y,l_r07/15/2016 14:40:43:939,0,0,0,0,0,0,head
date-time,h_x,h_y,h_z,h_p,h_y,h_r,r_x,r_y,r_z,r_p,r_y,r_r,l_x,l_y,l_z,l_p,l_y,l_r07/15/2016 14:40:43:956,0,0,0,0,0,0,head
date-time,h_x,h_y,h_z,h_p,h_y,h_r,r_x,r_y,r_z,r_p,r_y,r_r,l_x,l_y,l_z,l_p,l_y,l_r07/15/2016 14:40:43:957,0,0,0,0,0,0,head
date-time,h_x,h_y,h_z,h_p,h_y,h_r,r_x,r_y,r_z,r_p,r_y,r_r,l_x,l_y,l_z,l_p,l_y,l_r07/15/2016 14:40:43:973,0,0,0,0,0,0,head
date-time,h_x,h_y,h_z,h_p,h_y,h_r,r_x,r_y,r_z,r_p,r_y,r_r,l_x,l_y,l_z,l_p,l_y,l_r07/15/2016 14:40:43:991,0,0,0,0,0,0,head
date-time,h_x,h_y,h_z,h_p,h_y,h_r,r_x,r_y,r_z,r_p,r_y,r_r,l_x,l_y,l_z,l_p,l_y,l_r07/15/2016 14:40:43:993,0,0,0,0,0,0,head
date-time,h_x,h_y,h_z,h_p,h_y,h_r,r_x,r_y,r_z,r_p,r_y,r_r,l_x,l_y,l_z,l_p,l_y,l_r07/15/2016 14:40:44:8,0,0,0,0,0,0,head
date-time,h_x,h_y,h_z,h_p,h_y,h_r,r_x,r_y,r_z,r_p,r_y,r_r,l_x,l_y,l_z,l_p,l_y,l_r07/15/2016 14:40:44:10,0,0,0,0,0,0,head
date-time,h_x,h_y,h_z,h_p,h_y,h_r,r_x,r_y,r_z,r_p,r_y,r_r,l_x,l_y,l_z,l_p,l_y,l_r07/15/2016 14:40:44:25,0,0,0,0,0,0,head
date-time,h_x,h_y,h_z,h_p,h_y,h_r,r_x,r_y,r_z,r_p,r_y,r_r,l_x,l_y,l_z,l_p,l_y,l_r07/15/2016 14:40:44:55,0,0,0,0,0,0,head
date-time,h_x,h_y,h_z,h_p,h_y,h_r,r_x,r_y,r_z,r_p,r_y,r_r,l_x,l_y,l_z,l_p,l_y,l_r07/15/2016 14:40:44:57,0,0,0,0,0,0,head
date-time,h_x,h_y,h_z,h_p,h_y,h_r,r_x,r_y,r_z,r_p,r_y,r_r,l_x,l_y,l_z,l_p,l_y,l_r07/15/2016 14:40:44:58,0,0,0,0,0,0,head
date-time,h_x,h_y,h_z,h_p,h_y,h_r,r_x,r_y,r_z,r_p,r_y,r_r,l_x,l_y,l_z,l_p,l_y,l_r07/15/2016 14:40:44:72,0,0,0,0,0,0,head
date-time,h_x,h_y,h_z,h_p,h_y,h_r,r_x,r_y,r_z,r_p,r_y,r_r,l_x,l_y,l_z,l_p,l_y,l_r07/15/2016 14:40:44:91,0,0,0,0,0,0,head
date-time,h_x,h_y,h_z,h_p,h_y,h_r,r_x,r_y,r_z,r_p,r_y,r_r,l_x,l_y,l_z,l_p,l_y,l_r07/15/2016 14:40:44:93,0,0,0,0,0,0,head
date-time,h_x,h_y,h_z,h_p,h_y,h_r,r_x,r_y,r_z,r_p,r_y,r_r,l_x,l_y,l_z,l_p,l_y,l_r07/15/2016 14:40:44:108,0,0,0,0,0,0,head
date-time,h_x,h_y,h_z,h_p,h_y,h_r,r_x,r_y,r_z,r_p,r_y,r_r,l_x,l_y,l_z,l_p,l_y,l_r07/15/2016 14:40:44:110,0,0,0,0,0,0,head
date-time,h_x,h_y,h_z,h_p,h_y,h_r,r_x,r_y,r_z,r_p,r_y,r_r,l_x,l_y,l_z,l_p,l_y,l_r07/15/2016 14:40:44:125,0,0,0,0,0,0,head
date-time,h_x,h_y,h_z,h_p,h_y,h_r,r_x,r_y,r_z,r_p,r_y,r_r,l_x,l_y,l_z,l_p,l_y,l_r07/15/2016 14:40:44:141,0,0,0,0,0,0,head
date-time,h_x,h_y,h_z,h_p,h_y,h_r,r_x,r_y,r_z,r_p,r_y,r_r,l_x,l_y,l_z,l_p,l_y,l_r07/15/2016 14:40:44:143,0,0,0,0,0,0,head
date-time,h_x,h_y,h_z,h_p,h_y,h_r,r_x,r_y,r_z,r_p,r_y,r_r,l_x,l_y,l_z,l_p,l_y,l_r07/15/2016 14:40:44:157,0,0,0,0,0,0,head
date-time,h_x,h_y,h_z,h_p,h_y,h_r,r_x,r_y,r_z,r_p,r_y,r_r,l_x,l_y,l_z,l_p,l_y,l_r07/15/2016 14:40:44:175,0,0,0,0,0,0,head
date-time,h_x,h_y,h_z,h_p,h_y,h_r,r_x,r_y,r_z,r_p,r_y,r_r,l_x,l_y,l_z,l_p,l_y,l_r07/15/2016 14:40:44:176,0,0,0,0,0,0,head
date-time,h_x,h_y,h_z,h_p,h_y,h_r,r_x,r_y,r_z,r_p,r_y,r_r,l_x,l_y,l_z,l_p,l_y,l_r07/15/2016 14:40:44:191,0,0,0,0,0,0,head
date-time,h_x,h_y,h_z,h_p,h_y,h_r,r_x,r_y,r_z,r_p,r_y,r_r,l_x,l_y,l_z,l_p,l_y,l_r07/15/2016 14:40:44:207,0,0,0,0,0,0,head
date-time,h_x,h_y,h_z,h_p,h_y,h_r,r_x,r_y,r_z,r_p,r_y,r_r,l_x,l_y,l_z,l_p,l_y,l_r07/15/2016 14:40:44:224,0,0,0,0,0,0,head
date-time,h_x,h_y,h_z,h_p,h_y,h_r,r_x,r_y,r_z,r_p,r_y,r_r,l_x,l_y,l_z,l_p,l_y,l_r07/15/2016 14:40:44:225,0,0,0,0,0,0,head
date-time,h_x,h_y,h_z,h_p,h_y,h_r,r_x,r_y,r_z,r_p,r_y,r_r,l_x,l_y,l_z,l_p,l_y,l_r07/15/2016 14:40:44:240,0,0,0,0,0,0,head
date-time,h_x,h_y,h_z,h_p,h_y,h_r,r_x,r_y,r_z,r_p,r_y,r_r,l_x,l_y,l_z,l_p,l_y,l_r07/15/2016 14:40:44:257,0,0,0,0,0,0,head
date-time,h_x,h_y,h_z,h_p,h_y,h_r,r_x,r_y,r_z,r_p,r_y,r_r,l_x,l_y,l_z,l_p,l_y,l_r07/15/2016 14:40:44:259,0,0,0,0,0,0,head
date-time,h_x,h_y,h_z,h_p,h_y,h_r,r_x,r_y,r_z,r_p,r_y,r_r,l_x,l_y,l_z,l_p,l_y,l_r07/15/2016 14:40:44:291,0,0,0,0,0,0,head
date-time,h_x,h_y,h_z,h_p,h_y,h_r,r_x,r_y,r_z,r_p,r_y,r_r,l_x,l_y,l_z,l_p,l_y,l_r07/15/2016 14:40:44:293,0,0,0,0,0,0,head
date-time,h_x,h_y,h_z,h_p,h_y,h_r,r_x,r_y,r_z,r_p,r_y,r_r,l_x,l_y,l_z,l_p,l_y,l_r07/15/2016 14:40:44:294,0,0,0,0,0,0,head
date-time,h_x,h_y,h_z,h_p,h_y,h_r,r_x,r_y,r_z,r_p,r_y,r_r,l_x,l_y,l_z,l_p,l_y,l_r07/15/2016 14:40:44:308,0,0,0,0,0,0,head
date-time,h_x,h_y,h_z,h_p,h_y,h_r,r_x,r_y,r_z,r_p,r_y,r_r,l_x,l_y,l_z,l_p,l_y,l_r07/15/2016 14:40:44:309,0,0,0,0,0,0,head
date-time,h_x,h_y,h_z,h_p,h_y,h_r,r_x,r_y,r_z,r_p,r_y,r_r,l_x,l_y,l_z,l_p,l_y,l_r07/15/2016 14:40:44:324,0,0,0,0,0,0,head
date-time,h_x,h_y,h_z,h_p,h_y,h_r,r_x,r_y,r_z,r_p,r_y,r_r,l_x,l_y,l_z,l_p,l_y,l_r07/15/2016 14:40:44:341,0,0,0,0,0,0,head
date-time,h_x,h_y,h_z,h_p,h_y,h_r,r_x,r_y,r_z,r_p,r_y,r_r,l_x,l_y,l_z,l_p,l_y,l_r07/15/2016 14:40:44:343,0,0,0,0,0,0,head
date-time,h_x,h_y,h_z,h_p,h_y,h_r,r_x,r_y,r_z,r_p,r_y,r_r,l_x,l_y,l_z,l_p,l_y,l_r07/15/2016 14:40:44:358,0,0,0,0,0,0,head
