07/18/2016 12:26:36:854,0,0,0,0,0,0,Head
07/18/2016 12:26:37:228,0,0,0,0,0,0,Head
07/18/2016 12:26:37:289,0,0,0,0,0,0,Head
07/18/2016 12:26:37:340,0,0,0,0,0,0,Head
07/18/2016 12:26:37:390,0,0,0,0,0,0,Head
07/18/2016 12:26:37:457,0,0,0,0,0,0,Head
07/18/2016 12:26:37:507,0,0,0,0,0,0,Head
07/18/2016 12:26:37:571,0,0,0,0,0,0,Head
07/18/2016 12:26:37:624,0,0,0,0,0,0,Head
07/18/2016 12:26:37:674,0,0,0,0,0,0,Head
07/18/2016 12:26:37:740,0,0,0,0,0,0,Head
07/18/2016 12:26:37:790,0,0,0,0,0,0,Head
07/18/2016 12:26:37:840,0,0,0,0,0,0,Head
07/18/2016 12:26:37:904,0,0,0,0,0,0,Head
07/18/2016 12:26:37:957,0,0,0,0,0,0,Head
07/18/2016 12:26:38:7,0,0,0,0,0,0,Head
07/18/2016 12:26:38:73,0,0,0,0,0,0,Head
07/18/2016 12:26:38:124,0,0,0,0,0,0,Head
07/18/2016 12:26:38:174,0,0,0,0,0,0,Head
07/18/2016 12:26:38:241,0,0,0,0,0,0,Head
07/18/2016 12:26:38:292,0,0,0,0,0,0,Head
07/18/2016 12:26:38:339,0,0,0,0,0,0,Head
07/18/2016 12:26:38:405,0,0,0,0,0,0,Head
07/18/2016 12:26:38:457,0,0,0,0,0,0,Head
07/18/2016 12:26:38:508,0,0,0,0,0,0,Head
07/18/2016 12:26:38:573,0,0,0,0,0,0,Head
07/18/2016 12:26:38:623,0,0,0,0,0,0,Head
07/18/2016 12:26:38:674,0,0,0,0,0,0,Head
07/18/2016 12:26:38:741,0,0,0,0,0,0,Head
07/18/2016 12:26:38:792,0,0,0,0,0,0,Head
07/18/2016 12:26:38:856,0,0,0,0,0,0,Head
07/18/2016 12:26:38:906,0,0,0,0,0,0,Head
07/18/2016 12:26:38:957,0,0,0,0,0,0,Head
07/18/2016 12:26:39:23,0,0,0,0,0,0,Head
07/18/2016 12:26:39:72,0,0,0,0,0,0,Head
07/18/2016 12:26:39:124,0,0,0,0,0,0,Head
07/18/2016 12:26:39:188,0,0,0,0,0,0,Head
07/18/2016 12:26:39:241,0,0,0,0,0,0,Head
07/18/2016 12:26:39:324,0,0,0,0,0,0,Head
