date-time,h_x,h_y,h_z,h_p,h_y,h_r,r_x,r_y,r_z,r_p,r_y,r_r,l_x,l_y,l_z,l_p,l_y,l_r07/15/2016 14:45:07:941,0,0,0,0,0,0,head
07/15/2016 14:45:07:951,0,0,0,0,0,0,head
07/15/2016 14:45:08:146,0,0,0,0,0,0,head
07/15/2016 14:45:08:147,0,0,0,0,0,0,head
07/15/2016 14:45:08:148,0,0,0,0,0,0,head
07/15/2016 14:45:08:149,0,0,0,0,0,0,head
07/15/2016 14:45:08:149,0,0,0,0,0,0,head
07/15/2016 14:45:08:150,0,0,0,0,0,0,head
07/15/2016 14:45:08:151,0,0,0,0,0,0,head
07/15/2016 14:45:08:152,0,0,0,0,0,0,head
07/15/2016 14:45:08:152,0,0,0,0,0,0,head
07/15/2016 14:45:08:153,0,0,0,0,0,0,head
07/15/2016 14:45:08:154,0,0,0,0,0,0,head
07/15/2016 14:45:08:155,0,0,0,0,0,0,head
07/15/2016 14:45:08:155,0,0,0,0,0,0,head
07/15/2016 14:45:08:156,0,0,0,0,0,0,head
07/15/2016 14:45:08:157,0,0,0,0,0,0,head
07/15/2016 14:45:08:158,0,0,0,0,0,0,head
07/15/2016 14:45:08:158,0,0,0,0,0,0,head
07/15/2016 14:45:08:159,0,0,0,0,0,0,head
07/15/2016 14:45:08:205,0,0,0,0,0,0,head
07/15/2016 14:45:08:206,0,0,0,0,0,0,head
07/15/2016 14:45:08:207,0,0,0,0,0,0,head
07/15/2016 14:45:08:208,0,0,0,0,0,0,head
07/15/2016 14:45:08:209,0,0,0,0,0,0,head
07/15/2016 14:45:08:237,0,0,0,0,0,0,head
07/15/2016 14:45:08:239,0,0,0,0,0,0,head
07/15/2016 14:45:08:240,0,0,0,0,0,0,head
07/15/2016 14:45:08:254,0,0,0,0,0,0,head
07/15/2016 14:45:08:255,0,0,0,0,0,0,head
07/15/2016 14:45:08:270,0,0,0,0,0,0,head
07/15/2016 14:45:08:289,0,0,0,0,0,0,head
07/15/2016 14:45:08:290,0,0,0,0,0,0,head
07/15/2016 14:45:08:306,0,0,0,0,0,0,head
07/15/2016 14:45:08:323,0,0,0,0,0,0,head
07/15/2016 14:45:08:324,0,0,0,0,0,0,head
07/15/2016 14:45:08:339,0,0,0,0,0,0,head
07/15/2016 14:45:08:356,0,0,0,0,0,0,head
07/15/2016 14:45:08:357,0,0,0,0,0,0,head
07/15/2016 14:45:08:372,0,0,0,0,0,0,head
07/15/2016 14:45:08:389,0,0,0,0,0,0,head
07/15/2016 14:45:08:390,0,0,0,0,0,0,head
07/15/2016 14:45:08:405,0,0,0,0,0,0,head
07/15/2016 14:45:08:422,0,0,0,0,0,0,head
07/15/2016 14:45:08:423,0,0,0,0,0,0,head
07/15/2016 14:45:08:438,0,0,0,0,0,0,head
07/15/2016 14:45:08:455,0,0,0,0,0,0,head
07/15/2016 14:45:08:456,0,0,0,0,0,0,head
07/15/2016 14:45:08:472,0,0,0,0,0,0,head
07/15/2016 14:45:08:489,0,0,0,0,0,0,head
07/15/2016 14:45:08:490,0,0,0,0,0,0,head
07/15/2016 14:45:08:506,0,0,0,0,0,0,head
07/15/2016 14:45:08:522,0,0,0,0,0,0,head
07/15/2016 14:45:08:524,0,0,0,0,0,0,head
07/15/2016 14:45:08:539,0,0,0,0,0,0,head
07/15/2016 14:45:08:555,0,0,0,0,0,0,head
07/15/2016 14:45:08:557,0,0,0,0,0,0,head
07/15/2016 14:45:08:572,0,0,0,0,0,0,head
07/15/2016 14:45:08:590,0,0,0,0,0,0,head
07/15/2016 14:45:08:591,0,0,0,0,0,0,head
07/15/2016 14:45:08:606,0,0,0,0,0,0,head
07/15/2016 14:45:08:623,0,0,0,0,0,0,head
07/15/2016 14:45:08:625,0,0,0,0,0,0,head
07/15/2016 14:45:08:640,0,0,0,0,0,0,head
07/15/2016 14:45:08:658,0,0,0,0,0,0,head
07/15/2016 14:45:08:659,0,0,0,0,0,0,head
07/15/2016 14:45:08:675,0,0,0,0,0,0,head
07/15/2016 14:45:08:677,0,0,0,0,0,0,head
07/15/2016 14:45:08:692,0,0,0,0,0,0,head
07/15/2016 14:45:08:708,0,0,0,0,0,0,head
07/15/2016 14:45:08:725,0,0,0,0,0,0,head
07/15/2016 14:45:08:726,0,0,0,0,0,0,head
07/15/2016 14:45:08:741,0,0,0,0,0,0,head
07/15/2016 14:45:08:758,0,0,0,0,0,0,head
07/15/2016 14:45:08:759,0,0,0,0,0,0,head
07/15/2016 14:45:08:774,0,0,0,0,0,0,head
07/15/2016 14:45:08:791,0,0,0,0,0,0,head
07/15/2016 14:45:08:792,0,0,0,0,0,0,head
07/15/2016 14:45:08:808,0,0,0,0,0,0,head
07/15/2016 14:45:08:824,0,0,0,0,0,0,head
07/15/2016 14:45:08:826,0,0,0,0,0,0,head
07/15/2016 14:45:08:841,0,0,0,0,0,0,head
07/15/2016 14:45:08:857,0,0,0,0,0,0,head
07/15/2016 14:45:08:859,0,0,0,0,0,0,head
07/15/2016 14:45:08:874,0,0,0,0,0,0,head
07/15/2016 14:45:08:891,0,0,0,0,0,0,head
07/15/2016 14:45:08:892,0,0,0,0,0,0,head
07/15/2016 14:45:08:907,0,0,0,0,0,0,head
07/15/2016 14:45:08:923,0,0,0,0,0,0,head
07/15/2016 14:45:08:925,0,0,0,0,0,0,head
07/15/2016 14:45:08:940,0,0,0,0,0,0,head
07/15/2016 14:45:08:957,0,0,0,0,0,0,head
07/15/2016 14:45:08:958,0,0,0,0,0,0,head
07/15/2016 14:45:08:973,0,0,0,0,0,0,head
07/15/2016 14:45:09:5,0,0,0,0,0,0,head
07/15/2016 14:45:09:7,0,0,0,0,0,0,head
07/15/2016 14:45:09:8,0,0,0,0,0,0,head
07/15/2016 14:45:09:37,0,0,0,0,0,0,head
07/15/2016 14:45:09:39,0,0,0,0,0,0,head
07/15/2016 14:45:09:40,0,0,0,0,0,0,head
07/15/2016 14:45:09:57,0,0,0,0,0,0,head
07/15/2016 14:45:09:59,0,0,0,0,0,0,head
07/15/2016 14:45:09:75,0,0,0,0,0,0,head
07/15/2016 14:45:09:91,0,0,0,0,0,0,head
07/15/2016 14:45:09:92,0,0,0,0,0,0,head
07/15/2016 14:45:09:107,0,0,0,0,0,0,head
07/15/2016 14:45:09:124,0,0,0,0,0,0,head
07/15/2016 14:45:09:126,0,0,0,0,0,0,head
07/15/2016 14:45:09:141,0,0,0,0,0,0,head
07/15/2016 14:45:09:157,0,0,0,0,0,0,head
07/15/2016 14:45:09:159,0,0,0,0,0,0,head
07/15/2016 14:45:09:174,0,0,0,0,0,0,head
07/15/2016 14:45:09:190,0,0,0,0,0,0,head
07/15/2016 14:45:09:191,0,0,0,0,0,0,head
07/15/2016 14:45:09:221,0,0,0,0,0,0,head
