07/18/2016 14:36:31:443,0,0,0,0,0,0,Head
07/18/2016 14:36:31:791,0,0,0,0,0,0,Head
07/18/2016 14:36:31:857,0,0,0,0,0,0,Head
07/18/2016 14:36:31:907,0,0,0,0,0,0,Head
07/18/2016 14:36:31:958,0,0,0,0,0,0,Head
07/18/2016 14:36:32:9,0,0,0,0,0,0,Head
07/18/2016 14:36:32:59,0,0,0,0,0,0,Head
07/18/2016 14:36:32:109,0,0,0,0,0,0,Head
07/18/2016 14:36:32:159,0,0,0,0,0,0,Head
07/18/2016 14:36:32:209,0,0,0,0,0,0,Head
07/18/2016 14:36:32:258,0,0,0,0,0,0,Head
07/18/2016 14:36:32:308,0,0,0,0,0,0,Head
07/18/2016 14:36:32:358,0,0,0,0,0,0,Head
07/18/2016 14:36:32:408,0,0,0,0,0,0,Head
07/18/2016 14:36:32:458,0,0,0,0,0,0,Head
07/18/2016 14:36:32:508,0,0,0,0,0,0,Head
07/18/2016 14:36:32:557,0,0,0,0,0,0,Head
07/18/2016 14:36:32:610,0,0,0,0,0,0,Head
07/18/2016 14:36:32:657,0,0,0,0,0,0,Head
07/18/2016 14:36:32:708,0,0,0,0,0,0,Head
07/18/2016 14:36:32:757,0,0,0,0,0,0,Head
07/18/2016 14:36:32:807,0,0,0,0,0,0,Head
07/18/2016 14:36:32:858,0,0,0,0,0,0,Head
07/18/2016 14:36:32:908,0,0,0,0,0,0,Head
07/18/2016 14:36:32:958,0,0,0,0,0,0,Head
07/18/2016 14:36:33:8,0,0,0,0,0,0,Head
07/18/2016 14:36:33:57,0,0,0,0,0,0,Head
07/18/2016 14:36:33:107,0,0,0,0,0,0,Head
07/18/2016 14:36:33:158,0,0,0,0,0,0,Head
07/18/2016 14:36:33:208,0,0,0,0,0,0,Head
07/18/2016 14:36:33:258,0,0,0,0,0,0,Head
07/18/2016 14:36:33:309,0,0,0,0,0,0,Head
07/18/2016 14:36:33:357,0,0,0,0,0,0,Head
07/18/2016 14:36:33:409,0,0,0,0,0,0,Head
07/18/2016 14:36:33:459,0,0,0,0,0,0,Head
07/18/2016 14:36:33:508,0,0,0,0,0,0,Head
07/18/2016 14:36:33:558,0,0,0,0,0,0,Head
07/18/2016 14:36:33:604,0,0,0,0,0,0,Head
07/18/2016 14:36:33:658,0,0,0,0,0,0,Head
07/18/2016 14:36:33:709,0,0,0,0,0,0,Head
07/18/2016 14:36:33:759,0,0,0,0,0,0,Head
07/18/2016 14:36:33:810,0,0,0,0,0,0,Head
07/18/2016 14:36:33:857,0,0,0,0,0,0,Head
07/18/2016 14:36:33:907,0,0,0,0,0,0,Head
07/18/2016 14:36:33:957,0,0,0,0,0,0,Head
07/18/2016 14:36:34:7,0,0,0,0,0,0,Head
07/18/2016 14:36:34:58,0,0,0,0,0,0,Head
07/18/2016 14:36:34:104,0,0,0,0,0,0,Head
07/18/2016 14:36:34:158,0,0,0,0,0,0,Head
07/18/2016 14:36:34:208,0,0,0,0,0,0,Head
07/18/2016 14:36:34:258,0,0,0,0,0,0,Head
07/18/2016 14:36:34:308,0,0,0,0,0,0,Head
07/18/2016 14:36:34:358,0,0,0,0,0,0,Head
07/18/2016 14:36:34:408,0,0,0,0,0,0,Head
07/18/2016 14:36:34:458,0,0,0,0,0,0,Head
07/18/2016 14:36:34:508,0,0,0,0,0,0,Head
07/18/2016 14:36:34:558,0,0,0,0,0,0,Head
07/18/2016 14:36:34:608,0,0,0,0,0,0,Head
07/18/2016 14:36:34:658,0,0,0,0,0,0,Head
07/18/2016 14:36:34:708,0,0,0,0,0,0,Head
07/18/2016 14:36:34:758,0,0,0,0,0,0,Head
07/18/2016 14:36:34:808,0,0,0,0,0,0,Head
07/18/2016 14:36:34:856,0,0,0,0,0,0,Head
07/18/2016 14:36:34:909,0,0,0,0,0,0,Head
07/18/2016 14:36:34:958,0,0,0,0,0,0,Head
07/18/2016 14:36:35:8,0,0,0,0,0,0,Head
07/18/2016 14:36:35:58,0,0,0,0,0,0,Head
07/18/2016 14:36:35:108,0,0,0,0,0,0,Head
07/18/2016 14:36:35:173,0,0,0,0,0,0,Head
