07/15/2016 13:30:02,0,0,0,0,0,0,head
07/15/2016 13:30:02,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
07/15/2016 13:30:04,0,0,0,0,0,0,head
